random	sorted	reversed

0.002614000000000005	0.0021049999999999958	0.0016689999999999969
0.005268999999999996	0.004031000000000007	0.0036780000000000007
0.008515000000000009	0.006665000000000004	0.007102999999999998
0.011359000000000008	0.00865500000000001	0.007922999999999986
0.014804999999999985	0.011147999999999991	0.01059199999999999
0.017785999999999996	0.01335900000000001	0.013053000000000009
0.026843000000000006	0.017093999999999998	0.024027999999999994
0.04876600000000003	0.019324000000000008	0.016644999999999965
0.032003000000000004	0.023565999999999976	0.021428000000000003
0.0366820000000001	0.02534599999999998	0.023640999999999912
0.03928300000000007	0.026437000000000044	0.02487000000000006
0.04251399999999994	0.028908999999999963	0.02867300000000006
0.041551000000000005	0.031364999999999976	0.030579000000000023
0.04959000000000002	0.03416600000000014	0.032399999999999984
0.05691899999999994	0.03808900000000004	0.035111000000000114
0.057023000000000046	0.041225999999999985	0.03673800000000016
0.06119300000000005	0.042305999999999955	0.0385399999999998
0.06784299999999988	0.04580300000000004	0.043406000000000056
0.06798599999999988	0.049215999999999926	0.04574400000000001
0.0718350000000001	0.052194000000000074	0.04850399999999988
0.074573	0.05687000000000042	0.05256800000000039
0.08061700000000016	0.05989700000000031	0.0861679999999998
0.111008	0.0608850000000003	0.057641000000000275
0.08799199999999985	0.06350099999999959	0.062177999999999845
0.09262599999999965	0.06548200000000026	0.06310299999999991
0.12373400000000023	0.06903399999999982	0.0677800000000004
0.09733000000000036	0.07477	0.07031100000000023
0.1067739999999997	0.07861199999999968	0.07116600000000073
0.1078739999999998	0.0801280000000002	0.07106900000000049
0.12973999999999997	0.08893599999999946	0.0934740000000005
0.14566699999999955	0.11393400000000042	0.11209900000000061
0.11409700000000011	0.08172699999999988	0.07575100000000035
0.11934100000000036	0.10961800000000022	0.07585499999999978
0.13595999999999986	0.08916799999999991	0.09228099999999984
0.12386599999999959	0.09034399999999998	0.08507399999999965
0.13641300000000012	0.10868599999999962	0.0919080000000001
0.1366480000000001	0.09651100000000046	0.09169300000000025
0.14483800000000002	0.10971499999999956	0.10418699999999959
0.15896299999999997	0.10228900000000074	0.09438699999999933
0.15153699999999937	0.11369700000000016	0.10057199999999966
0.1512949999999993	0.10824500000000015	0.10683100000000145
0.16464500000000015	0.1088710000000006	0.10524000000000022
0.1575659999999992	0.11434399999999911	0.15411899999999967
0.16443399999999997	0.11650000000000027	0.10979200000000056
0.16415899999999972	0.1197960000000009	0.11762300000000003
0.16576399999999936	0.12170399999999937	0.11663300000000021
0.2071089999999991	0.12522900000000092	0.14539399999999958
0.19357000000000113	0.1308670000000003	0.12437200000000104
0.2045110000000001	0.1311510000000009	0.14570999999999934
0.19564899999999952	0.1335639999999998	0.13705200000000062
0.1894840000000002	0.14451199999999886	0.13063400000000058
0.2099259999999994	0.14676299999999998	0.1421240000000008
0.20575799999999944	0.14077600000000068	0.13378900000000016
0.20653599999999983	0.14610500000000215	0.1367730000000016
0.20473600000000047	0.1450669999999974	0.14088800000000035
0.2113839999999989	0.15118500000000168	0.14359300000000275
0.21814000000000178	0.15394299999999816	0.17072800000000043
0.249525000000002	0.15636899999999798	0.15620999999999796
0.23551499999999947	0.16064099999999826	0.16414699999999982
0.22890899999999803	0.1813040000000008	0.21266700000000327
0.2664760000000008	0.16381000000000157	0.1714650000000013
0.25039199999999795	0.18013099999999937	0.1567539999999994
0.24848800000000182	0.17578600000000222	0.15563600000000122
0.2527709999999992	0.17483100000000107	0.15867399999999776
0.249251000000001	0.1774249999999995	0.15820000000000078
0.24923199999999923	0.1787959999999984	0.16334499999999963
0.2551000000000023	0.18392399999999753	0.16962700000000197
0.26360599999999934	0.1856800000000014	0.17090200000000166
0.27530699999999797	0.18822000000000116	0.17499899999999968
0.2911760000000001	0.19098299999999924	0.17996000000000123
0.27184700000000106	0.19833599999999763	0.19546600000000325
0.379527999999997	0.20052399999999793	0.18821200000000005
0.28002599999999944	0.2026369999999993	0.19348400000000154
0.28653199999999757	0.2084910000000022	0.1942920000000008
0.2915130000000019	0.20764899999999997	0.2022440000000003
0.307538000000001	0.21153000000000333	0.19764599999999888
0.30480999999999625	0.21617699999999473	0.2002249999999961
0.3029560000000018	0.21978200000000214	0.20168999999999926
0.3114649999999983	0.21842799999999585	0.20695600000000525
0.30220399999999614	0.22158999999999907	0.21164399999999972
0.3167180000000016	0.22381299999999982	0.2117760000000004
0.3316909999999993	0.23343400000000258	0.21386000000000394
0.34214900000000625	0.309307000000004	0.21947499999999565
0.3487819999999999	0.23646699999999754	0.22072700000000367
0.336669999999998	0.24871999999999872	0.22937999999999903
0.3337459999999979	0.24418000000000006	0.22366999999999848
0.36986399999999975	0.2471569999999943	0.2283819999999963
0.393498000000001	0.2504679999999979	0.23116699999999923
0.3568260000000052	0.247950000000003	0.3151979999999952
0.35187000000000523	0.2530659999999969	0.24446999999999974
0.38214599999999876	0.25721699999999714	0.25059399999999954
0.39308100000000223	0.2590640000000022	0.24665999999999855
0.3882949999999994	0.26161499999999904	0.25170699999999613
0.3959599999999952	0.26246900000000295	0.2568559999999991
0.3855339999999998	0.2795730000000063	0.37252799999999553
0.3837379999999939	0.2754150000000024	0.25811099999999954
0.40365099999999643	0.2826420000000027	0.26820699999999675
0.3877920000000046	0.27398500000000325	0.2697740000000053
0.39442099999999414	0.2820740000000015	0.2706529999999958
0.3969009999999997	0.3068529999999967	0.30183200000000454
0.5707420000000027	0.4023690000000002	0.44565800000000166
0.7309940000000026	0.3665250000000029	0.36820900000000023
0.7038659999999979	0.3170300000000026	0.36341200000000384
0.7276340000000019	0.5034130000000019	0.4701639999999969
0.7329050000000024	0.5283200000000079	0.36122599999998783
0.6078700000000055	0.5236480000000086	0.38806099999999333
0.6296970000000073	0.41389499999999657	0.5190130000000011
0.7698350000000005	0.4686009999999925	0.4120500000000078
0.5297450000000055	0.3886919999999918	0.3173620000000028
0.5350800000000078	0.3483399999999932	0.3106640000000027
0.6309419999999903	0.34588899999999967	0.3165270000000078
0.5359669999999994	0.3404900000000026	0.3036559999999895
0.5390129999999971	0.3431719999999956	0.3103890000000007
0.478785000000002	0.4585390000000018	0.30988800000000083
0.4766090000000105	0.3295310000000029	0.3034470000000056
0.49673500000000104	0.33878099999999733	0.34436099999999215
0.5189570000000003	0.3498970000000128	0.35137899999999433
0.5494079999999997	0.36236799999998937	0.3392300000000006
0.5240730000000013	0.3404589999999956	0.31880999999999915
0.5252100000000013	0.3553280000000001	0.3864410000000049
0.5270919999999961	0.3687930000000108	0.3244279999999975
0.5880889999999965	0.35000700000000506	0.33121500000000026
0.5183490000000006	0.3554230000000018	0.32840799999999604
0.5704560000000072	0.3704409999999996	0.3385200000000026
0.5274619999999999	0.36296500000000265	0.3311869999999999
0.5324120000000079	0.361582999999996	0.3453449999999947
0.5981869999999958	0.49575800000000925	0.36298299999999983
0.6041860000000128	0.4162759999999963	0.33736100000000135
0.5778049999999979	0.3723150000000004	0.33659399999999096
0.5549779999999913	0.4022799999999904	0.34115899999999044
0.6685640000000035	0.43062000000000467	0.38512599999999964
0.9871700000000061	0.6442679999999967	0.6833539999999942
0.7452729999999974	0.3969689999999986	0.42099699999999984
0.616895999999997	0.39901500000000567	0.3620820000000009
0.5819219999999916	0.39610700000000065	0.37052099999999655
0.5927130000000034	0.40244500000000016	0.3881839999999954
0.5961399999999912	0.39978299999999933	0.39997100000000785
0.5816480000000013	0.4213270000000051	0.39692599999999345
0.5807969999999898	0.40804800000000796	0.3891830000000027
0.6606139999999954	0.5054860000000048	0.5942189999999954
0.7574480000000108	0.5262030000000095	0.45212400000001196
0.7623379999999997	0.535925000000006	0.5398929999999922
0.9687270000000012	0.5892909999999745	0.43535499999998706
0.7564360000000079	0.5230099999999993	0.5930100000000209
0.8208840000000066	0.6136479999999835	0.5013120000000129
0.8183700000000158	0.6087349999999958	0.5977279999999894
0.906281000000007	0.6637659999999812	0.6659490000000119
1.0061720000000207	0.617243000000002	0.5953340000000082
0.7972259999999949	0.5777319999999975	0.5285090000000139
0.8182960000000037	0.5921069999999986	0.5760539999999992
0.8062840000000051	0.5198890000000063	0.5443729999999789
0.7891150000000096	0.5406210000000158	0.5540210000000059
0.8439889999999934	0.5129289999999855	0.5484289999999987
0.8993130000000065	0.5796630000000107	0.5295740000000251
0.7327399999999784	0.5473170000000209	0.4944589999999778
0.8097140000000138	0.5247819999999876	0.4780059999999935
0.7725020000000029	0.533143999999993	0.4784909999999911
0.9312219999999911	0.5793159999999773	0.5652670000000057
0.7702930000000094	0.5488720000000171	0.5509670000000142
0.858335000000011	0.5401729999999816	0.5187650000000019
0.8571279999999888	0.5657579999999882	0.5076620000000105
0.8974230000000034	0.6008050000000082	0.5258680000000027
0.8882839999999987	0.5569739999999967	0.515201999999988
0.8524519999999995	0.5459100000000205	0.5383190000000013
0.8197540000000174	0.543089000000009	0.5143430000000251
0.8764030000000105	0.5770009999999957	0.6117670000000146
0.9566250000000025	0.5547390000000121	0.5559920000000034
0.8285440000000222	0.5566359999999975	0.5477579999999875
1.1499419999999816	0.6809179999999913	0.6749010000000055
1.0567219999999793	0.691709000000003	0.5893289999999922
0.9949029999999937	0.7330670000000055	0.7318100000000243
1.0426070000000038	0.6630030000000033	0.6845390000000009
1.0603670000000136	0.6467839999999967	0.6407159999999976
1.0327080000000137	0.6884430000000066	0.6981579999999781
1.0795350000000212	0.8584719999999777	0.7095520000000022
1.0085249999999917	0.7075130000000058	0.6797300000000064
1.1668400000000076	0.742163000000005	0.7706279999999879
1.256777999999997	0.950761	0.9138560000000098
1.0803879999999992	0.5698100000000181	0.5193759999999941
0.8550200000000245	0.7230050000000006	0.5477290000000039
0.8663689999999917	0.6487500000000068	0.6333159999999793
0.818585999999982	0.6885699999999986	0.5938730000000021
0.9388679999999852	0.6027199999999766	0.525745999999998
0.8828739999999868	0.5564749999999776	0.6801829999999995
1.2998339999999757	0.8219749999999806	0.7300660000000221
1.2771469999999852	0.6197050000000104	0.5592390000000194
1.1049820000000068	0.7182020000000193	0.8544049999999856
1.0744569999999953	0.6743120000000147	0.7424500000000194
0.9241010000000074	0.641775999999993	0.6457200000000114
1.0936030000000017	0.5786709999999857	0.580426000000017
0.950665999999984	0.7371739999999818	0.7102399999999989
1.2671080000000075	0.7161710000000028	0.6681250000000034
1.0241370000000245	0.5927609999999959	0.5814659999999776
0.9974330000000009	0.6059020000000146	0.6169219999999882
0.8871939999999654	0.5857770000000073	0.5667419999999765
0.863000999999997	0.5847219999999993	0.6445679999999925
0.8770670000000109	0.6273469999999861	0.5679069999999911
0.8588460000000282	0.5881889999999999	0.5718789999999672
1.1321019999999749	0.7110420000000204	0.947070999999994
1.2781790000000228	0.9287530000000288	0.7430360000000178
1.1791580000000295	0.7830450000000155	0.7503829999999994
1.212288000000001	0.7952899999999659	0.8435489999999959
1.0755770000000098	0.7496460000000411	0.9705599999999777
1.1647330000000125	0.8268209999999954	0.7293809999999894
1.010787999999991	0.6425839999999994	0.5897810000000163
0.9743230000000267	0.6960449999999696	0.6707570000000374
1.07162500000004	0.6558880000000045	0.6240609999999833
0.9968690000000038	0.6251209999999787	0.6205929999999853
1.0231880000000046	0.6281049999999482	0.6588860000000523
0.8885789999999929	0.6356289999999944	0.6346589999999992
0.9462120000000027	0.6480940000000146	0.7103950000000054
1.030655999999965	0.639917999999966	0.6099189999999908
1.037900000000036	0.6475899999999797	0.6143490000000043
0.9910529999999653	0.6636019999999689	0.6312629999999899
1.0127610000000118	0.6584970000000112	0.6339639999999918
1.167951999999957	0.6564560000000483	0.6306369999999788
1.0132060000000251	0.6915430000000242	0.6158449999999789
0.9915699999999674	0.6664440000000127	0.629064000000028
0.9935879999999884	0.675783000000024	0.6457589999999982
1.0219809999999825	0.6655719999999974	0.6263850000000275
0.9784310000000005	0.670426999999961	0.6373760000000175
1.048148000000026	0.6594949999999926	0.629146999999989
1.0630969999999706	0.6808879999999817	0.6396589999999946
1.0874169999999594	0.6811679999999569	0.7081330000000321
1.0934270000000197	0.7043659999999932	0.6380920000000287
1.2657350000000065	0.7368019999999547	0.7246910000000071
1.1099720000000275	0.7893599999999878	0.7160590000000298
1.111263000000008	0.7315670000000409	0.7113729999999805
1.1084809999999834	0.753563999999983	0.6555660000000216
1.0872830000000135	0.7018539999999689	0.6591300000000047
1.1325359999999591	0.7528629999999907	0.7197229999999877
1.079069000000004	0.7389560000000301	0.6520700000000375
1.042504000000008	0.7189099999999939	0.678483999999969
1.1889700000000403	0.739957000000004	0.6638250000000312
1.0439140000000293	0.7276899999999955	0.7153869999999642
1.1153379999999515	0.7086549999999647	0.6788220000000251
1.1119709999999827	0.7269379999999614	0.6804319999999962
1.1198200000000043	0.7379280000000108	0.6925119999999652
1.2067130000000361	0.7543019999999956	0.7182579999999916
1.1757689999999457	0.7913350000000037	0.6931820000000357
1.0900609999999915	0.7882670000000189	0.699231999999995
1.060721000000001	0.7472850000000335	0.7348250000000007
1.2212399999999661	0.7754659999999944	0.7312670000000026
1.1575670000000287	0.7454870000000255	0.8051849999999945
1.2580919999999765	0.7873690000000124	0.7250060000000076
1.1554689999999823	0.8626729999999725	0.7118689999999788
1.2534540000000334	0.7906830000000014	0.7904230000000325
1.0657259999999837	0.7734630000000493	0.7099089999999819
1.2213060000000269	0.8036989999999946	0.7528179999999907
1.1836349999999811	0.8504040000000259	0.7386790000000474
1.3608069999999657	0.9018310000000156	0.7495060000000535
1.206770000000006	0.7603719999999612	0.6962660000000369
1.1851570000000038	0.7785920000000033	0.6982299999999668
1.1904799999999796	0.8848770000000172	0.7699729999999931
1.205904999999973	0.9289180000000101	0.7138649999999984
1.2156709999999862	0.860385000000008	0.7465109999999981
1.20948199999998	0.7713200000000029	0.7173740000000066
1.146111000000019	0.8373849999999834	0.7698190000000409
1.2110079999999925	0.7896139999999718	0.7133569999999736
1.180925000000002	0.7809270000000197	0.7026089999999954
1.3045470000000137	0.7950670000000173	0.746612999999968
1.2250630000000342	0.8001039999999762	0.7093570000000113
1.2267200000000003	0.7974399999999946	0.7571039999999698
1.2813029999999799	0.8533370000000104	0.7323959999999943
1.2583300000000008	0.870127000000025	0.8056259999999611
1.2788960000000316	0.845548000000008	0.8363760000000298
1.3540820000000053	0.8105239999999867	0.74694199999999
1.3036749999999984	0.8036309999999958	0.740222000000017
1.4152129999999943	0.9926019999999767	0.9884169999999699
1.7323519999999917	1.0614719999999807	0.9427510000000439
1.9313900000000217	1.264872999999966	1.0696159999999963
1.5626550000000066	0.9490040000000022	0.8489730000000009
1.3957459999999742	0.8951670000000149	0.9535359999999855
1.4694350000000327	0.8614469999999983	0.7950680000000148
1.429179999999974	0.940840000000037	0.7848299999999995
1.4255450000000565	0.8604899999999134	0.8354190000000017
1.4150720000000092	0.856392000000028	0.789056999999957
1.397320000000036	0.8737580000000662	0.8262459999999692
1.2927899999999681	0.8533509999999751	0.8271689999999126
1.3353079999999409	0.867381000000023	0.9381250000000136
1.3164770000000772	0.8715419999999767	0.8196910000000344
1.359866000000011	0.8928470000000743	0.8354110000000219
1.4048910000000205	0.8835109999999986	0.8208669999999074
1.4021880000000237	0.8830430000000433	0.8180830000000014
1.3216069999999718	0.8847729999999956	0.8343459999999823
1.3532529999999952	0.8755300000000261	0.8389879999999721
1.3398170000000391	0.8857089999999062	0.9320860000000266
1.5191790000000083	1.09050000000002	0.9544700000000148
1.5787279999999555	1.0291390000001002	0.96105799999998
1.5023159999999507	0.9004799999999022	0.8816490000000385
1.489840000000072	0.9877070000000003	0.8863470000000007
1.387377000000015	0.9716710000000148	0.8730780000000777
1.4427709999999934	0.900476000000026	0.9709749999999531
1.3547929999999724	0.920977999999991	0.9413839999999709
1.574118999999996	0.9966060000000425	1.0188100000000304
1.5418859999999768	0.9360290000000759	0.9299730000000181
1.4942570000000615	0.9577229999999872	0.9556589999999687
1.5065220000000181	0.9289140000000771	0.9612970000000587
1.4486459999999397	0.922409000000016	0.9105829999999742
1.401501000000053	0.933035000000018	0.9197589999999991
1.5208039999999983	0.9970529999999371	0.9251880000000483
1.5477280000000064	0.963074000000006	0.8979759999999715
1.4999840000000404	0.9446179999999913	0.9647519999999759
1.5046879999999874	0.9704700000000912	0.9135310000000345
1.4827569999999923	0.9540600000000268	0.9004909999999882
1.4867900000000418	0.9890870000000405	0.9533209999999599
1.5743330000000242	0.9934999999999263	0.9145180000000437
1.596681999999987	1.100292999999965	0.9397670000000744
1.5697809999999208	1.0204870000000028	0.9736299999999574
1.653819999999996	1.0768279999999777	0.976301000000035
1.495435999999927	1.0303149999999732	0.9420529999999872
1.732631000000083	1.046628999999939	0.9717219999999998
1.5408939999999802	1.0583250000000817	0.9833380000000034
1.6444709999999532	0.9748560000000452	0.9035559999999805
1.601900999999998	1.1436879999999974	0.9511149999999589
1.5396590000000288	0.9915379999999914	0.9321179999999458
1.5478090000000293	1.0009350000000268	0.9328749999999673
1.4756549999999606	0.9786440000000312	0.9306060000000116
1.609130999999934	1.0334250000000793	0.99091999999996
1.5092290000000048	0.999196999999981	0.9334709999999404
1.561535000000049	1.022136000000046	0.9525810000000092
1.490566000000058	1.0039950000000317	0.9321109999999635
1.6219389999999976	1.0394140000000789	1.1055539999999837
2.100939999999923	1.3094800000000077	1.2476820000000544
1.9884909999999536	1.3517990000000282	1.15032599999995
2.1812170000000606	1.1484050000000252	1.056416000000013
1.5188510000000406	1.0607780000000275	1.0054460000000063
1.64009800000008	1.0586570000000393	1.1508100000000923
1.6235090000000127	1.044907999999964	1.0014750000000276
1.5244650000000775	1.025812999999971	0.9728870000000143
1.5499220000000378	1.1460220000000163	0.9832400000000234
1.5686970000000429	1.0595329999999876	0.982215999999994
1.5764669999999796	1.112117000000012	0.9867570000000114
1.5348880000000236	1.0320930000000317	0.9752899999999727
1.7062240000000202	1.0726530000000594	1.0062699999999722
1.5864550000000008	1.0381310000000212	1.0354829999999993
1.8303399999999783	1.1825719999999365	1.0404089999999542
1.6746510000000399	1.0616380000000163	0.9937429999999949
1.715063999999984	1.1058919999999262	1.0151959999999463
1.656757999999968	1.5010959999999614	1.389016999999967
2.3428559999999834	1.2436589999999796	1.1352960000000394
1.8504319999999552	1.179222999999979	1.1067669999999907
1.7396350000000211	1.1233459999999695	1.1772640000000365
1.7186629999999923	1.1127599999999802	1.0788009999999986
1.7406550000000607	1.1314879999999903	1.0663710000000037
1.6742510000000266	1.1443800000000692	1.0498719999999366
1.7440920000000233	1.0929109999999582	1.0145989999999756
1.6360670000000255	1.1694539999999733	1.0361669999999776
1.737306999999987	1.1038950000000796	1.039718999999991
1.7041399999999385	1.136763999999971	1.0462760000000344
2.0054890000000114	1.3758699999999635	1.2249890000000505
2.0928890000000138	1.1840120000000525	1.112969000000021
1.8598329999999805	1.3089089999999715	1.2747799999999643
1.7857659999999669	1.1774639999999863	1.0844010000000708
1.9326859999999897	1.1844780000000128	1.0887279999999464
1.9144209999999475	1.164796000000024	1.1444420000000264
1.7854979999999614	1.170521000000008	1.1336089999999786
1.944661999999994	1.2221529999999348	1.1661940000000186
1.8271310000000085	1.1717449999999872	1.204733000000033
1.7862949999999955	1.2332730000000538	1.1487130000000434
1.797456000000011	1.1841949999999315	1.1386270000000422
1.8062009999999873	1.2178910000000087	1.3104550000000472
2.035637999999949	1.226762000000008	1.1625060000000076
1.8123180000000048	1.1840550000000576	1.2825749999999516
1.9191990000000487	1.2317319999999654	1.1777490000000626
2.1303990000000113	1.1684159999999792	1.1822909999999638
1.964670999999953	1.1931140000000369	1.1985120000000506
1.8551459999999906	1.1650869999999713	1.1150189999999611
1.9083140000000185	1.2528509999999642	1.1630699999999479
2.017614999999978	1.6254940000000033	1.3836189999999533
2.064875999999913	1.423509000000081	1.5369719999999916
2.104016999999999	1.296816999999919	1.2403849999999466
2.1655479999999443	1.5981229999999869	1.281472000000008
1.7934960000000046	1.1985550000000558	1.1187969999999723
1.927391000000057	1.331796000000054	1.1454009999999926
1.8856139999999186	1.2222239999999829	1.1257140000000163
1.838418000000047	1.2775380000000496	1.1630370000000312
1.9254819999999881	1.247863999999936	1.1819020000000364
1.7852249999999685	1.2363560000000007	1.158317000000011
1.8798039999999219	1.2071430000000873	1.190020000000004
1.7961710000000721	1.2038989999999785	1.1685079999999743
1.9028919999999516	1.195414000000028	1.1625060000000076
1.947512999999958	1.2071580000000495	1.1578960000000507
2.101218000000017	1.2607289999999693	1.1610450000000583
2.127495000000067	1.3483600000000706	1.2034760000000233
1.9289529999999786	1.2323440000000119	1.154474999999934
2.0826649999999063	1.2403659999999945	1.1816860000000133
1.9756469999999808	1.2262450000000626	1.205316000000039
1.924293999999918	1.2490090000001146	1.2846859999999651
1.833116999999902	1.2512309999999616	1.2017659999999069
2.0013299999998253	1.2915270000000874	1.3004269999998996
2.00047799999993	1.2917099999999664	1.2102749999999105
2.0521530000000894	1.2160400000000209	1.2100009999999202
1.9878389999998944	1.26596399999994	1.2108100000000377
2.096123999999918	1.2694629999998597	1.2920010000000275
1.993880999999874	1.3569680000000517	1.2873449999999593
2.1799550000000636	1.2789540000001125	1.1923920000001544
1.9907200000000103	1.2934430000000248	1.2413010000000213
2.3261799999997947	1.4056479999999283	1.3410620000001927
1.9411000000000058	1.2518840000000182	1.2090729999999894
2.024462000000085	1.275767999999971	1.222090999999864
2.1332290000000285	1.2874219999998786	1.2151879999998982
2.107469999999921	1.3048459999999977	1.225631999999905
2.0285069999999905	1.2633180000000266	1.2171659999999065
1.960745999999972	1.2734310000000733	1.221315999999888
2.0682059999999183	1.2839830000000347	1.2361060000000634
2.1537980000000516	1.2989259999999376	1.238209999999981
2.171077999999852	1.3809209999999439	1.2414370000001327
2.042993000000024	1.326714999999922	1.283871999999974
2.123762999999826	1.6348709999999755	1.6744889999999941
2.8161870000001272	1.5112310000001798	1.3890329999999267
2.1618210000001454	1.4376179999999295	1.282997000000023
2.115980000000036	1.4013410000000022	1.2422549999998864
2.107232999999951	1.293076999999812	1.2574090000000524
2.1665009999999256	1.3189270000000306	1.2978120000000217
2.229400000000169	1.5726150000000416	1.2816780000000563
2.1882110000001376	1.3525879999999688	1.2712719999999536
2.0279199999999946	1.332238999999845	1.3197410000000218
2.0985820000000786	1.3447320000000218	1.2654750000001513
2.1939139999999497	1.326814000000013	1.2698919999997997
2.095062999999982	1.4061199999998735	1.2631079999998747
2.0943700000000263	1.332779999999957	1.3340670000000046
2.119605999999976	1.3773820000001251	1.294638999999961
2.2104190000000017	1.4161770000000615	1.4002920000000358
2.310799999999972	1.3710920000000897	1.2748489999999038
2.0671319999999014	1.3624240000001464	1.3831390000000283
2.198274000000083	1.4174990000001344	1.3630860000000666
2.2781130000000758	1.4587670000000799	1.3494480000001658
2.132417000000032	1.4346679999998742	1.29692399999999
2.231995000000097	1.366361999999981	1.3606640000000425
2.2082090000001244	1.3985070000001087	1.3897269999999935
2.1770500000000084	1.4423970000000281	1.3289270000000215
2.3146549999999024	1.4157950000001165	1.3698259999998754
2.1204380000001493	1.3693540000001576	1.3077240000000074
2.268395000000055	1.4361129999999775	1.3602920000000722
2.2461419999999634	1.4571430000000873	1.530341000000135
2.3766359999999622	1.638729000000012	1.4527960000000348
2.3961839999999484	1.4406060000001162	1.389071999999942
2.146972000000005	1.4544170000001486	1.365297000000055
2.088029000000006	1.4503650000001471	1.3735239999998612
2.135885000000144	1.4047570000000178	1.3319099999998798
2.2852730000001884	1.4032619999998133	1.3198159999999461
2.1419049999999515	1.425181000000066	1.340054999999893
2.1340020000000095	1.414152999999942	1.339059000000134
2.2139119999999366	1.420774000000165	1.3182409999999436
2.060884999999871	1.4197449999999208	1.336753999999928
2.562456999999995	1.9377549999999246	1.697055999999975
3.121746999999914	1.76275499999997	1.687847000000147
2.93435199999999	1.5429470000001402	1.3720650000000205
2.4966699999999946	1.4212009999998827	1.3492060000000947
2.4259510000001683	1.4430100000001858	1.3476329999998597
2.3123900000000503	1.4446020000000317	1.4199409999998807
2.2384609999999157	1.4588309999999183	1.3518329999999423
2.200839999999971	1.4507810000000063	1.351234000000204
2.361761999999999	1.4490749999999935	1.3729399999999714
2.2991089999998167	1.4450180000001183	1.3551709999999275
2.3457049999999526	1.4408169999999245	1.4109310000001187
2.4220980000000054	1.5971859999999651	1.3937250000001313
2.51653999999985	1.650952999999845	1.362395000000106
2.26820500000008	1.5051539999999477	1.412548999999899
2.400184000000081	1.4972499999998945	1.3829200000000128
2.3329059999998663	1.5317159999999603	1.4169059999999263
2.5636489999999412	1.5293550000001233	1.5209580000000642
2.343095000000176	1.4907790000002024	1.428094000000101
2.2993260000000646	1.516454000000067	1.4275810000001457
2.525846999999885	1.5213320000000294	1.3918559999999616
2.469526000000087	1.480307000000039	1.4218110000001616
2.622378000000026	1.62537999999995	1.486788999999817
2.572146999999859	1.6444079999998849	1.4836259999999584
2.4772979999997915	1.5700910000000476	1.514013999999861
2.616839999999911	1.5920719999999164	1.4234599999999773
2.572424999999839	1.525476000000026	1.4539720000000216
2.468642999999929	1.5079259999999977	1.4296650000001137
2.226707000000033	1.5000190000000657	1.3935169999999744
2.383980000000065	1.516697000000022	1.4314530000001469
2.4008349999999155	1.4980060000000321	1.4075849999999264
2.2951100000000224	1.50023699999997	1.536743000000115
2.3706539999998313	1.6181370000001607	1.550088000000187
2.4153519999999844	1.5662620000000516	1.4223429999999553
2.4171819999999116	1.55237000000011	1.5671709999999166
3.4538339999999152	2.120065000000068	1.7657759999999598
3.0858089999999265	1.9073439999999664	1.663440000000037
2.5331229999999323	1.6018200000000888	1.531402000000071
2.7592120000001614	1.573174999999992	1.4991979999999785
2.4841069999999945	1.5416829999999209	1.4430389999999989
2.485010999999986	1.564719999999852	1.4956589999999323
2.4064129999999295	1.5641470000000481	1.4443479999999909
2.481580000000122	1.6263120000000981	1.4967850000000453
2.4113250000000335	1.5596709999999803	1.46645999999987
2.3826140000001033	1.6618079999998372	1.5132830000000013
2.5514069999999265	1.6530359999999291	1.6616869999998016
